id,contract,date,shift,area,block,equipo,bank,project,drill_type,drill_code,hour_from,hour_to,rop,hardness,high
15651,Mina Bambas Rotativas - Chalcobamba,2026-05-02,B,CHALCOBAMBA,B206,TD092,BK-710,PRODUCCION,RTR,RTR-28,0.29,1.37,23.41,8.1,25.8
15652,Mina Bambas Rotativas - Chalcobamba,2026-05-02,B,CHALCOBAMBA,B101,TD092,BK-379,PRODUCCION,RTR,RTR-42,1.51,2.88,25.63,8.1,32.6
15653,Mina Bambas Rotativas - Ferrobamba,2026-05-02,B,CHALCOBAMBA,B206,TD092,BK-948,PRODUCCION,RTR,RTR-89,3.23,4.19,23.9,8.1,20.8
15654,Mina Bambas Rotativas - Ferrobamba,2026-05-02,B,CHALCOBAMBA,B215,TD092,BK-589,PRODUCCION,RTR,RTR-49,4.41,5.71,22.54,8.1,26.2
15655,Mina Bambas Rotativas - Ferrobamba,2026-05-02,B,CHALCOBAMBA,B323,TD092,BK-313,PRODUCCION,RTR,RTR-14,5.8,6.36,26.74,8.1,14.1
15647,Mina Bambas Rotativas - Chalcobamba,2026-05-02,B,CHALCOBAMBA,B215,TD092,BK-857,PRODUCCION,RTR,RTR-52,18.92,19.76,26.31,8.1,20.3
15648,Mina Bambas Rotativas - Ferrobamba,2026-05-02,B,CHALCOBAMBA,B323,TD092,BK-287,PRODUCCION,RTR,RTR-17,20.01,21.02,24.58,8.1,23.8
15649,Mina Bambas Rotativas - Chalcobamba,2026-05-02,B,CHALCOBAMBA,B215,TD092,BK-742,PRODUCCION,RTR,RTR-95,21.34,22.47,24.24,8.1,23.5
15650,Mina Bambas Rotativas - Chalcobamba,2026-05-02,B,CHALCOBAMBA,B101,TD092,BK-608,PRODUCCION,RTR,RTR-69,22.86,23.83,25.68,8.1,26.2
15656,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,FERROBAMBA,B101,TD072,BK-136,PRODUCCION,DTH,DTH-81,6.75,8.11,27.06,6.2,38.7
15657,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,FERROBAMBA,B206,TD072,BK-906,PRODUCCION,DTH,DTH-75,8.47,9.63,30.33,6.2,36.1
15658,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,FERROBAMBA,B101,TD072,BK-896,PRODUCCION,DTH,DTH-98,10.07,10.78,29.97,6.2,18.4
15659,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,FERROBAMBA,B206,TD072,BK-330,PRODUCCION,DTH,DTH-73,11.22,12.46,29.69,6.2,33.4
15660,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,FERROBAMBA,B206,TD072,BK-974,PRODUCCION,DTH,DTH-19,12.82,14.11,26.66,6.2,31.9
15661,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,FERROBAMBA,B215,TD072,BK-807,PRODUCCION,DTH,DTH-18,14.37,15.22,28.06,6.2,22.1
15662,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,FERROBAMBA,B206,TD072,BK-713,PRODUCCION,DTH,DTH-51,15.54,16.65,26.96,6.2,26.6
15663,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,FERROBAMBA,B101,TD072,BK-866,PRODUCCION,DTH,DTH-76,16.83,17.24,28.03,6.2,10.9
15672,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,CHALCOBAMBA,B323,TD073,BK-387,PRODUCCION,DTH,DTH-34,7.54,7.97,26.46,4.9,10.7
15673,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,CHALCOBAMBA,B323,TD073,BK-624,PRODUCCION,DTH,DTH-18,8.45,9.54,26.51,4.9,26.6
15674,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,CHALCOBAMBA,B323,TD073,BK-412,PRODUCCION,DTH,DTH-58,9.88,10.62,23.39,4.9,18.8
15675,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B206,TD073,BK-830,PRODUCCION,DTH,DTH-49,11.1,11.49,24.93,4.9,8.3
15676,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B206,TD073,BK-571,PRODUCCION,DTH,DTH-44,11.97,12.37,27.13,4.9,10.3
15677,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B101,TD073,BK-904,PRODUCCION,DTH,DTH-21,12.64,13.55,27.01,4.9,24.8
15678,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B323,TD073,BK-746,PRODUCCION,DTH,DTH-84,14.02,14.98,22.8,4.9,22.9
15679,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B101,TD073,BK-678,PRODUCCION,DTH,DTH-63,15.47,16.16,22.51,4.9,14.2
15680,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,CHALCOBAMBA,B215,TD073,BK-255,PRODUCCION,DTH,DTH-67,16.29,17.46,23.91,4.9,24.9
15681,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B206,TD073,BK-411,PRODUCCION,DTH,DTH-89,17.6,18.18,26.61,4.9,14.6
15692,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B206,TD074,BK-743,PRODUCCION,DTH,DTH-51,6.54,6.98,27.58,6.4,12.7
15693,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B323,TD074,BK-388,PRODUCCION,DTH,DTH-15,7.09,7.76,28.16,6.4,20.5
15694,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,CHALCOBAMBA,B323,TD074,BK-438,PRODUCCION,DTH,DTH-10,8.11,9.04,29.1,6.4,29.0
15695,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B323,TD074,BK-665,PRODUCCION,DTH,DTH-97,9.15,10.52,25.77,6.4,38.4
15696,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,CHALCOBAMBA,B206,TD074,BK-778,PRODUCCION,DTH,DTH-28,10.71,11.65,26.17,6.4,26.5
15697,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B215,TD074,BK-662,PRODUCCION,DTH,DTH-65,11.8,12.24,25.89,6.4,12.0
15698,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B215,TD074,BK-754,PRODUCCION,DTH,DTH-82,12.66,13.7,30.68,6.4,31.2
15699,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B323,TD074,BK-724,PRODUCCION,DTH,DTH-54,13.79,14.92,28.0,6.4,27.5
15700,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,CHALCOBAMBA,B206,TD074,BK-338,PRODUCCION,DTH,DTH-31,15.17,15.88,30.35,6.4,20.5
15701,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B215,TD074,BK-162,PRODUCCION,DTH,DTH-23,15.95,17.08,30.79,6.4,31.7
15702,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B323,TD074,BK-643,PRODUCCION,DTH,DTH-92,17.48,18.0,27.57,6.4,13.2
15703,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,FERROBAMBA,B215,TD076,BK-105,PRODUCCION,DTH,DTH-44,7.34,8.23,34.29,4.5,30.4
15704,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,FERROBAMBA,B323,TD076,BK-667,PRODUCCION,DTH,DTH-42,8.57,9.27,29.09,4.5,20.4
15705,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,FERROBAMBA,B206,TD076,BK-553,PRODUCCION,DTH,DTH-18,9.33,10.13,30.09,4.5,23.4
15706,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,FERROBAMBA,B206,TD076,BK-361,PRODUCCION,DTH,DTH-80,10.45,11.04,33.46,4.5,21.5
15707,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,FERROBAMBA,B206,TD076,BK-456,PRODUCCION,DTH,DTH-77,11.54,12.53,32.18,4.5,30.1
15708,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,FERROBAMBA,B101,TD076,BK-689,PRODUCCION,DTH,DTH-56,12.55,13.17,28.82,4.5,18.5
15709,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,FERROBAMBA,B101,TD076,BK-617,PRODUCCION,DTH,DTH-33,13.57,14.52,29.59,4.5,29.9
15710,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,FERROBAMBA,B215,TD076,BK-281,PRODUCCION,DTH,DTH-69,14.85,15.24,30.75,4.5,10.4
15711,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,FERROBAMBA,B206,TD076,BK-964,PRODUCCION,DTH,DTH-46,15.66,16.45,34.24,4.5,24.5
15712,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,FERROBAMBA,B206,TD076,BK-475,PRODUCCION,DTH,DTH-63,16.66,17.18,32.13,4.5,15.9
15713,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,FERROBAMBA,B101,TD076,BK-215,PRODUCCION,DTH,DTH-54,17.33,18.22,29.55,4.5,26.2
15723,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,FERROBAMBA,B206,TD077,BK-553,PRODUCCION,DTH,DTH-73,7.36,8.15,26.26,5.2,21.4
15724,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,FERROBAMBA,B215,TD077,BK-673,PRODUCCION,DTH,DTH-71,8.34,8.72,22.87,5.2,9.3
15725,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,FERROBAMBA,B215,TD077,BK-309,PRODUCCION,DTH,DTH-25,9.16,9.57,26.24,5.2,11.6
15726,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,FERROBAMBA,B323,TD077,BK-803,PRODUCCION,DTH,DTH-51,10.0,10.68,21.76,5.2,15.4
15727,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,FERROBAMBA,B323,TD077,BK-810,PRODUCCION,DTH,DTH-97,10.99,11.87,22.31,5.2,18.8
15728,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,FERROBAMBA,B323,TD077,BK-374,PRODUCCION,DTH,DTH-71,12.31,13.29,23.74,5.2,24.3
15729,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,FERROBAMBA,B206,TD077,BK-147,PRODUCCION,DTH,DTH-69,13.34,13.9,23.76,5.2,14.4
15730,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,FERROBAMBA,B101,TD077,BK-792,PRODUCCION,DTH,DTH-38,14.08,15.25,24.12,5.2,26.9
15731,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,FERROBAMBA,B215,TD077,BK-840,PRODUCCION,DTH,DTH-39,15.66,16.07,21.74,5.2,8.1
15732,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,FERROBAMBA,B323,TD077,BK-433,PRODUCCION,DTH,DTH-57,16.21,16.63,26.03,5.2,11.6
15733,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,FERROBAMBA,B101,TD077,BK-865,PRODUCCION,DTH,DTH-10,16.76,17.22,23.06,5.2,11.2
15743,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,FERROBAMBA,B101,TD079,BK-305,PRODUCCION,DTH,DTH-92,7.86,9.19,34.6,8.7,44.3
15744,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,FERROBAMBA,B101,TD079,BK-575,PRODUCCION,DTH,DTH-26,9.65,10.64,35.14,8.7,31.7
15745,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,FERROBAMBA,B215,TD079,BK-256,PRODUCCION,DTH,DTH-40,10.71,11.32,30.57,8.7,17.5
15746,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,FERROBAMBA,B323,TD079,BK-429,PRODUCCION,DTH,DTH-79,11.69,12.16,32.28,8.7,14.7
15747,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,FERROBAMBA,B215,TD079,BK-957,PRODUCCION,DTH,DTH-25,12.55,13.48,33.63,8.7,32.9
15748,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,FERROBAMBA,B215,TD079,BK-751,PRODUCCION,DTH,DTH-96,13.85,15.16,35.68,8.7,48.7
15749,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,FERROBAMBA,B215,TD079,BK-621,PRODUCCION,DTH,DTH-27,15.51,16.03,30.49,8.7,15.7
15750,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,FERROBAMBA,B215,TD079,BK-927,PRODUCCION,DTH,DTH-11,16.19,17.54,34.04,8.7,49.2
15761,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,CHALCOBAMBA,B323,TD091,BK-912,PRODUCCION,RTR,RTR-13,7.35,8.2,23.46,8.2,19.7
15762,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,CHALCOBAMBA,B101,TD091,BK-471,PRODUCCION,RTR,RTR-23,8.63,9.87,22.22,8.2,27.1
15763,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,CHALCOBAMBA,B101,TD091,BK-716,PRODUCCION,RTR,RTR-97,10.01,11.27,23.99,8.2,30.3
15764,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,CHALCOBAMBA,B215,TD091,BK-689,PRODUCCION,RTR,RTR-42,11.53,12.17,24.08,8.2,13.3
15765,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B215,TD091,BK-210,PRODUCCION,RTR,RTR-78,12.59,13.04,24.13,8.2,10.6
15766,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,CHALCOBAMBA,B206,TD091,BK-375,PRODUCCION,RTR,RTR-27,13.33,13.94,23.78,8.2,13.6
15767,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,CHALCOBAMBA,B206,TD091,BK-619,PRODUCCION,RTR,RTR-68,14.28,14.79,22.49,8.2,10.9
15768,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B206,TD091,BK-274,PRODUCCION,RTR,RTR-61,14.82,15.38,24.27,8.2,12.6
15769,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B206,TD091,BK-845,PRODUCCION,RTR,RTR-14,15.81,16.25,23.56,8.2,9.4
15770,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B206,TD091,BK-183,PRODUCCION,RTR,RTR-68,16.53,17.71,26.43,8.2,29.7
15771,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,CHALCOBAMBA,B215,TD091,BK-951,PRODUCCION,RTR,RTR-26,17.93,18.34,26.54,8.2,9.9
15780,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,CHALCOBAMBA,B206,TD092,BK-364,PRODUCCION,RTR,RTR-23,6.5,7.32,20.17,8.8,15.3
15781,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B323,TD092,BK-610,PRODUCCION,RTR,RTR-42,7.37,8.61,21.57,8.8,26.6
15782,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B215,TD092,BK-541,PRODUCCION,RTR,RTR-20,8.84,9.71,23.86,8.8,20.2
15783,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B323,TD092,BK-352,PRODUCCION,RTR,RTR-86,9.97,10.53,23.66,8.8,14.2
15784,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B215,TD092,BK-917,PRODUCCION,RTR,RTR-78,10.93,11.82,21.41,8.8,20.6
15785,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B215,TD092,BK-186,PRODUCCION,RTR,RTR-19,11.98,12.38,23.79,8.8,8.5
15786,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,CHALCOBAMBA,B206,TD092,BK-636,PRODUCCION,RTR,RTR-35,12.48,13.33,22.96,8.8,19.6
15787,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B215,TD092,BK-645,PRODUCCION,RTR,RTR-41,13.79,14.8,22.66,8.8,23.9
15788,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B206,TD092,BK-890,PRODUCCION,RTR,RTR-66,14.95,15.73,21.92,8.8,15.8
15789,Mina Bambas Rotativas - Chalcobamba,2026-05-03,A,CHALCOBAMBA,B215,TD092,BK-353,PRODUCCION,RTR,RTR-44,16.05,16.81,21.96,8.8,17.0
15790,Mina Bambas Rotativas - Ferrobamba,2026-05-03,A,CHALCOBAMBA,B101,TD092,BK-283,PRODUCCION,RTR,RTR-15,17.26,17.95,23.12,8.8,17.4
15668,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,FERROBAMBA,B101,TD072,BK-821,PRODUCCION,DTH,DTH-85,1.28,1.63,31.11,4.4,10.0
15669,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,FERROBAMBA,B215,TD072,BK-493,PRODUCCION,DTH,DTH-44,2.04,2.71,30.21,4.4,20.8
15670,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,FERROBAMBA,B323,TD072,BK-512,PRODUCCION,DTH,DTH-22,3.18,4.57,32.2,4.4,44.3
15671,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,FERROBAMBA,B206,TD072,BK-899,PRODUCCION,DTH,DTH-64,4.84,5.42,29.93,4.4,17.7
15664,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,FERROBAMBA,B206,TD072,BK-684,PRODUCCION,DTH,DTH-34,19.06,20.23,29.51,4.4,36.3
15665,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,FERROBAMBA,B215,TD072,BK-802,PRODUCCION,DTH,DTH-46,20.45,21.61,29.87,4.4,35.6
15666,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,FERROBAMBA,B215,TD072,BK-595,PRODUCCION,DTH,DTH-31,22.09,23.4,33.79,4.4,48.7
15667,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,FERROBAMBA,B215,TD072,BK-803,PRODUCCION,DTH,DTH-76,23.8,0.91,29.54,4.4,30.7
15688,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,CHALCOBAMBA,B101,TD073,BK-898,PRODUCCION,DTH,DTH-60,0.27,1.2,27.06,5.4,25.4
15689,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,CHALCOBAMBA,B206,TD073,BK-964,PRODUCCION,DTH,DTH-23,1.31,2.45,29.74,5.4,33.1
15690,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,CHALCOBAMBA,B215,TD073,BK-432,PRODUCCION,DTH,DTH-14,2.66,3.58,29.11,5.4,29.2
15691,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,CHALCOBAMBA,B206,TD073,BK-714,PRODUCCION,DTH,DTH-21,3.99,5.21,30.16,5.4,33.6
15682,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,CHALCOBAMBA,B215,TD073,BK-408,PRODUCCION,DTH,DTH-32,18.88,20.25,25.65,5.4,34.0
15683,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,CHALCOBAMBA,B101,TD073,BK-141,PRODUCCION,DTH,DTH-34,20.55,21.54,26.98,5.4,22.9
15684,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,CHALCOBAMBA,B215,TD073,BK-160,PRODUCCION,DTH,DTH-31,21.59,21.99,25.31,5.4,11.0
15685,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,CHALCOBAMBA,B101,TD073,BK-374,PRODUCCION,DTH,DTH-63,22.02,22.69,27.71,5.4,15.9
15686,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,CHALCOBAMBA,B215,TD073,BK-678,PRODUCCION,DTH,DTH-43,22.82,23.56,28.84,5.4,18.1
15687,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,CHALCOBAMBA,B323,TD073,BK-594,PRODUCCION,DTH,DTH-88,23.75,0.22,27.89,5.4,13.7
15719,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,FERROBAMBA,B206,TD076,BK-174,PRODUCCION,DTH,DTH-91,0.88,2.18,32.17,6.0,45.2
15720,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,FERROBAMBA,B215,TD076,BK-958,PRODUCCION,DTH,DTH-79,2.3,3.52,30.84,6.0,38.0
15721,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,FERROBAMBA,B215,TD076,BK-949,PRODUCCION,DTH,DTH-96,4.01,4.61,32.77,6.0,17.4
15722,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,FERROBAMBA,B206,TD076,BK-409,PRODUCCION,DTH,DTH-81,4.87,5.61,33.68,6.0,24.3
15714,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,FERROBAMBA,B323,TD076,BK-911,PRODUCCION,DTH,DTH-54,18.61,19.17,28.22,6.0,14.2
15715,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,FERROBAMBA,B101,TD076,BK-327,PRODUCCION,DTH,DTH-84,19.55,20.39,29.31,6.0,21.8
15716,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,FERROBAMBA,B323,TD076,BK-257,PRODUCCION,DTH,DTH-44,20.56,21.92,31.91,6.0,40.3
15717,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,FERROBAMBA,B101,TD076,BK-253,PRODUCCION,DTH,DTH-61,22.27,23.67,32.71,6.0,41.7
15718,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,FERROBAMBA,B206,TD076,BK-478,PRODUCCION,DTH,DTH-15,23.96,0.68,30.61,6.0,19.3
15738,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,FERROBAMBA,B215,TD077,BK-583,PRODUCCION,DTH,DTH-50,0.77,1.51,26.03,7.1,18.1
15739,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,FERROBAMBA,B215,TD077,BK-657,PRODUCCION,DTH,DTH-57,1.78,2.97,25.72,7.1,27.9
15740,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,FERROBAMBA,B101,TD077,BK-821,PRODUCCION,DTH,DTH-66,3.1,4.46,22.81,7.1,33.9
15741,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,FERROBAMBA,B323,TD077,BK-320,PRODUCCION,DTH,DTH-96,4.5,4.89,23.26,7.1,9.1
15742,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,FERROBAMBA,B101,TD077,BK-397,PRODUCCION,DTH,DTH-44,5.14,6.48,25.16,7.1,31.6
15734,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,FERROBAMBA,B323,TD077,BK-634,PRODUCCION,DTH,DTH-73,19.68,20.06,26.57,7.1,10.2
15735,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,FERROBAMBA,B215,TD077,BK-162,PRODUCCION,DTH,DTH-54,20.53,21.35,22.74,7.1,19.4
15736,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,FERROBAMBA,B323,TD077,BK-376,PRODUCCION,DTH,DTH-74,21.73,23.12,22.6,7.1,28.5
15737,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,FERROBAMBA,B101,TD077,BK-102,PRODUCCION,DTH,DTH-89,23.43,0.49,25.95,7.1,25.7
15755,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,FERROBAMBA,B323,TD079,BK-355,PRODUCCION,DTH,DTH-28,0.31,1.04,30.16,5.2,22.3
15756,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,FERROBAMBA,B323,TD079,BK-986,PRODUCCION,DTH,DTH-51,1.39,1.77,29.19,5.2,10.9
15757,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,FERROBAMBA,B206,TD079,BK-768,PRODUCCION,DTH,DTH-84,2.02,2.67,26.82,5.2,15.0
15758,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,FERROBAMBA,B215,TD079,BK-919,PRODUCCION,DTH,DTH-47,3.09,4.06,28.3,5.2,25.2
15759,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,FERROBAMBA,B206,TD079,BK-720,PRODUCCION,DTH,DTH-48,4.26,5.03,30.51,5.2,23.7
15760,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,FERROBAMBA,B323,TD079,BK-356,PRODUCCION,DTH,DTH-48,5.51,6.48,31.39,5.2,31.7
15751,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,FERROBAMBA,B206,TD079,BK-430,PRODUCCION,DTH,DTH-29,19.36,20.12,30.35,5.2,20.2
15752,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,FERROBAMBA,B101,TD079,BK-453,PRODUCCION,DTH,DTH-85,20.34,21.5,26.12,5.2,26.7
15753,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,FERROBAMBA,B101,TD079,BK-522,PRODUCCION,DTH,DTH-51,21.54,22.21,30.51,5.2,22.0
15754,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,FERROBAMBA,B206,TD079,BK-909,PRODUCCION,DTH,DTH-96,22.51,23.87,31.66,5.2,37.8
15775,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,CHALCOBAMBA,B206,TD091,BK-853,PRODUCCION,RTR,RTR-40,0.11,1.21,25.21,7.0,30.3
15776,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,CHALCOBAMBA,B215,TD091,BK-491,PRODUCCION,RTR,RTR-14,1.62,2.02,28.53,7.0,11.3
15777,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,CHALCOBAMBA,B215,TD091,BK-917,PRODUCCION,RTR,RTR-19,2.38,3.14,24.57,7.0,19.8
15778,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,CHALCOBAMBA,B323,TD091,BK-967,PRODUCCION,RTR,RTR-69,3.44,4.82,25.6,7.0,37.0
15779,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,CHALCOBAMBA,B215,TD091,BK-647,PRODUCCION,RTR,RTR-27,4.95,5.88,26.9,7.0,24.2
15772,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,CHALCOBAMBA,B215,TD091,BK-689,PRODUCCION,RTR,RTR-57,19.54,20.92,24.02,7.0,33.4
15773,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,CHALCOBAMBA,B206,TD091,BK-626,PRODUCCION,RTR,RTR-32,21.18,22.34,27.39,7.0,27.4
15774,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,CHALCOBAMBA,B206,TD091,BK-668,PRODUCCION,RTR,RTR-86,22.67,23.93,24.54,7.0,33.3
15795,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,CHALCOBAMBA,B101,TD092,BK-649,PRODUCCION,RTR,RTR-92,0.43,0.9,20.18,4.2,9.0
15796,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,CHALCOBAMBA,B206,TD092,BK-216,PRODUCCION,RTR,RTR-10,1.07,2.23,19.68,4.2,21.5
15797,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,CHALCOBAMBA,B101,TD092,BK-203,PRODUCCION,RTR,RTR-24,2.26,3.08,22.77,4.2,18.8
15798,Mina Bambas Rotativas - Ferrobamba,2026-05-03,B,CHALCOBAMBA,B215,TD092,BK-589,PRODUCCION,RTR,RTR-96,3.14,4.42,20.19,4.2,22.7
15799,Mina Bambas Rotativas - Chalcobamba,2026-05-03,B,CHALCOBAMBA,B101,TD092,BK-840,PRODUCCION,RTR,RTR-78,4.52,5.89,20.11,4.2,27.3
